5.140352192020158917e-02,-8.151529887348251124e-01,1.580784996169878553e+00,-4.047814754099197665e-01,-1.562746237139341909e+00,1.184128901303847181e+00,-5.241603483264161145e-01,-1.048969934230527645e+00
-7.720520030868291972e-01,-6.763631283768603564e-02,1.158860923516668251e+00,-1.626263146241837543e+00,9.051719712533038420e-01,-9.766062386732554668e-02,3.735947541472104394e-01,-1.865535968181160520e+00
2.263098432219636358e+00,-8.531892709593211777e-01,2.021776871043625690e+00,-1.281003031981712281e-01,-1.301176508126317577e+00,-7.116286829708742268e-01,-1.579975797605931209e+00,6.405163267866441634e-01
9.083249994632222046e-01,-7.271079808313467285e-02,2.368309150893925796e+00,-1.827426422790741078e-01,-2.960538828440129056e-02,-9.973661529880747945e-02,-2.715386974899220540e+00,1.259487723686785743e-01
2.073315318995050838e+00,-3.071939826598253820e+00,1.294274975227100999e+00,-8.002702744539117452e-01,2.228072188951985000e-02,2.106481187168324221e-01,1.041169627575206924e+00,-1.456838993793327264e+00
-5.083792977898351495e-01,1.601160851565703869e+00,2.782698700102545608e+00,-9.918350884088710240e-01,5.266056919156344440e-01,7.395991512765316411e-01,4.479909309007861218e-01,7.486281606029674407e-01
8.861671275556423089e-01,2.737548262411568234e-01,1.888052809062964243e+00,-5.042079455972716673e-01,-3.419586193594629231e-01,-1.091494294552750821e+00,1.741734834107402152e+00,-1.592283878429663568e+00
-2.814650356237271556e-01,8.500628664623156583e-01,-3.433620996753927734e-03,3.786040045354674977e-01,-5.346437562787194064e-01,5.070576279575482737e-01,-1.728910543763401697e-01,-1.726378248080056299e-01
6.220500359863605500e-01,-2.474726432923568087e+00,1.012962501631475387e+00,1.310351347651513843e-01,-1.118198240747782846e+00,-1.624080387345554488e+00,-6.169863473786918462e-01,1.341811265143632692e+00
6.789423804849619160e-01,-1.933705075993179090e+00,1.997956559743403471e-01,-2.111933447469525493e+00,1.984434335675459460e+00,7.083595920167655713e-01,-1.219597023235985178e+00,1.475195671036611866e+00
7.689015371146368238e-01,-1.099065048332275696e+00,2.743013809874044195e-01,-1.415929677223846106e+00,-1.293768008581460904e+00,-3.894093652877782530e-01,-1.536549585911871407e+00,-4.888552704303893437e-01
2.416544220341625859e+00,1.228740188006683387e-01,2.133168513104562347e+00,-5.520359740259277448e-01,1.283394099931641108e+00,-5.341870808973681051e-01,-2.691344235467780344e+00,-1.033825113412587982e+00
5.261124547754508773e-01,-5.215817411510928481e-02,1.550780123571199764e+00,1.721346556041362108e+00,-8.422486954985770602e-01,-1.749991759680219472e+00,1.174281649460084731e+00,1.973238850056995286e-01
9.847308970834653952e-01,4.733032366624297937e-01,6.653952234517226394e-01,-4.448654176946627015e-01,-1.463421518714396741e-01,-1.084822518829865912e+00,-1.298558302245029106e+00,-1.724913012023134629e+00
