7.058498786000033665e-01,-1.556117500309879054e+00,1.744044344722941009e+00,-8.532506087059801292e-01,-5.519850457543921118e-01,-8.277774289444279621e-01,7.066713379991108601e-01,6.754906847143499204e-02
6.800625445609026487e-01,-7.094370737894797885e-02,8.282696036111144577e-01,-4.105970219887252748e-01,-2.468753760988551260e-01,-4.417579111339262066e-02,-3.641528846886381565e-01,-1.746612117265143871e+00
-2.529225536407766484e+00,1.567486333686117339e+00,-7.010219943103870865e-02,1.795762486411714987e+00,-7.150369207857978360e-01,8.336254110043416210e-01,1.646966061530876990e+00,-1.459705944485707008e+00
9.165176031406607748e-01,-5.607741400053999348e-01,-1.076960586001549869e+00,-8.942895148027929508e-01,5.055429227041474682e-01,1.471957175686501862e-01,1.745666763388464604e+00,-8.637023244662305199e-01
2.355488804404521908e+00,1.662362536577650429e+00,-1.111783689655923668e+00,-3.729847280037308921e-01,-1.452908572408743382e+00,1.094442988543948558e-01,-5.586994966933671591e-01,-3.379259081489026095e-01
-7.285103681094881045e-01,-1.784941874419828434e+00,-1.503163001445703140e-01,-3.408481456384561126e-01,7.341967881472699631e-01,5.627056831917011115e-01,2.976225044484462900e-01,6.991259444197943651e-01
-6.892921657330981500e-01,-2.276156539763432574e-01,-1.497568788722399402e+00,5.065972238087249613e-01,-9.522714725712785322e-01,-1.237497768262426190e+00,-8.244224707414271602e-02,-6.074799286180050384e-01
-4.037055771884005551e-01,-1.241420150871852535e+00,1.156249168437216035e+00,1.372594455138460845e-02,6.540815680625025053e-01,-1.593236991412214421e+00,1.413560702509244038e+00,8.798250274464713971e-02
-2.856321665540980659e-01,-9.254578036040816968e-01,5.460055890872348439e-01,1.026385311988480709e+00,-5.420388804746638645e-01,3.134873510816308384e-01,1.292477722617983105e+00,-5.708327091948842691e-01
-1.607736790709392904e+00,-2.374468773092836216e+00,7.229310508298182336e-01,2.268163255918148047e-01,-9.455979381055116262e-01,1.227593281307457207e-01,4.951950500393096921e-01,-1.305036484920655715e+00
1.240177213103559550e+00,1.215392976072851461e+00,-1.089653575273112213e-01,-8.763743934413141812e-01,-9.645528372009770646e-01,-6.053699903844080854e-01,1.361764993863678219e+00,1.610750486344195709e+00
-5.813558627650459165e-01,-1.660029095804743005e+00,-1.331882334808064394e-01,-4.890380463673583700e-01,-3.191810375464548821e-01,-1.982221093863610617e-02,9.643342262905626461e-01,6.323085200121980609e-02
-5.297499251438302359e-01,-2.597969239477803782e+00,-6.972549003756452202e-02,1.358542323750410175e-01,-6.116843373111356952e-01,-6.727682261820355780e-03,7.786560844121139802e-01,-2.066397576158252036e+00
5.097270019354290804e-01,-2.041748399132504943e+00,5.646996322697145354e-01,7.445516379604269486e-02,-4.549826538509563756e-01,2.737330782703323306e-01,9.378146228760345648e-01,-3.052544890984808523e-01
-1.592242712154852413e-02,1.970902776813490132e-01,1.171943085340226398e+00,-1.582575316942940402e+00,-3.373990921269098830e-02,5.502751408057314775e-01,8.694395484837103005e-01,-7.643444076084544569e-01
-5.392389457481825410e-01,-3.121727439140703497e-01,-2.177534562457532630e+00,-1.260308430326590345e+00,-1.957907782251105400e-01,-9.776011931301212821e-01,7.214491591821551308e-01,-2.217887503127998983e+00
